"store","websites","attribute_set","type","category_ids","sku","has_options","name","url_key","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","meta_title","meta_description","image","small_image","thumbnail","custom_design","options_container","page_layout","gift_message_available","url_path","image_label","small_image_label","thumbnail_label","price","cost","weight","special_price","msrp","gia_si","description","meta_keyword","short_description","custom_layout_update","status","tax_class_id","visibility","manufacturer","enable_googlecheckout","is_recurring","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","mau_sac"
"admin","base","Nhẫn","simple","105,110,113","N096","0","N096","n096","","No","","","","/n/0/n096-32_20_.jpg","/n/0/n096-32_20_.jpg","/n/0/n096-32_20_.jpg","","","","No","n096.html","","","","32000.0000","","0.0000","","","20000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N096</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/0/n096-32_20_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/0/n096-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N096","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N096","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N097","0","N097","n097","","No","","","","/n/0/n097-35_21_.jpg","/n/0/n097-35_21_.jpg","/n/0/n097-35_21_.jpg","","","","No","n097.html","","","","35000.0000","","0.0000","","","21000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N097</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/0/n097-35_21_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/0/n097-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N097","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N097","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N098","0","N098","n098","","No","","","","/n/0/n098-19_13_.jpg","/n/0/n098-19_13_.jpg","/n/0/n098-19_13_.jpg","","","","No","n098.html","","","","19000.0000","","0.0000","","","13000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N098</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/0/n098-19_13_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/0/n098-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N098","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N098","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N099","0","N099","n099","","No","","","","/n/0/n099-19_13_.jpg","/n/0/n099-19_13_.jpg","/n/0/n099-19_13_.jpg","","","","No","n099.html","","","","19000.0000","","0.0000","","","13000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N099</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/0/n099-19_13_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/0/n099-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N099","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N099","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N100","0","N100","n100","","No","","","","/n/1/n100-24_16_.jpg","/n/1/n100-24_16_.jpg","/n/1/n100-24_16_.jpg","","","","No","n100.html","","","","24000.0000","","0.0000","","","16000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N100</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n100-24_16_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n100-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N100","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N100","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N101","0","N101","n101","","No","","","","/n/1/n101-19_13_.jpg","/n/1/n101-19_13_.jpg","/n/1/n101-19_13_.jpg","","","","No","n101.html","","","","19000.0000","","0.0000","","","13000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N101</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n101-19_13_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n101-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N101","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-10-31 17:10:36","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","N101","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N102","0","N102","n102","","No","","","","/n/1/n102-24_16_.jpg","/n/1/n102-24_16_.jpg","/n/1/n102-24_16_.jpg","","","","No","n102.html","","","","24000.0000","","0.0000","","","16000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N102</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n102-24_16_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n102-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N102","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N102","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N103","0","N103","n103","","No","","","","/n/1/n103-21_14_.jpg","/n/1/n103-21_14_.jpg","/n/1/n103-21_14_.jpg","","","","No","n103.html","","","","21000.0000","","0.0000","","","14000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N103</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n103-21_14_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n103-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N103","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N103","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N104","0","N104","n104","","No","","","","/n/1/n104-26_17_.jpg","/n/1/n104-26_17_.jpg","/n/1/n104-26_17_.jpg","","","","No","n104.html","","","","26000.0000","","0.0000","","","17000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N104</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n104-26_17_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n104-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N104","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-10-31 17:10:36","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","N104","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N105","0","N105","n105","","No","","","","/n/1/n105-24_16_.jpg","/n/1/n105-24_16_.jpg","/n/1/n105-24_16_.jpg","","","","No","n105.html","","","","24000.0000","","0.0000","","","16000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N105</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n105-24_16_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n105-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N105","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-10-19 08:02:17","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","N105","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N106","0","N106","n106","","No","","","","/n/1/n106-24_16_.jpg","/n/1/n106-24_16_.jpg","/n/1/n106-24_16_.jpg","","","","No","n106.html","","","","24000.0000","","0.0000","","","16000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N106</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n106-24_16_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n106-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N106","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N106","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N109","0","N109","n109","","No","","","","/n/1/n109-21_14_.jpg","/n/1/n109-21_14_.jpg","/n/1/n109-21_14_.jpg","","","","No","n109.html","","","","21000.0000","","0.0000","","","14000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N109</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n109-21_14_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n109-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N109","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-10-31 17:10:36","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","N109","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N110","0","N110","n110","","No","","","","/n/1/n110-25_16_.jpg","/n/1/n110-25_16_.jpg","/n/1/n110-25_16_.jpg","","","","No","n110.html","","","","25000.0000","","0.0000","","","16000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N110</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n110-25_16_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n110-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N110","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N110","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N111","0","N111","n111","","No","","","","/n/1/n111-27_18_.jpg","/n/1/n111-27_18_.jpg","/n/1/n111-27_18_.jpg","","","","No","n111.html","","","","27000.0000","","0.0000","","","18000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N111</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n111-27_18_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n111-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N111","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N111","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N112","0","N112","n112","","No","","","","/n/1/n112-19_13_.jpg","/n/1/n112-19_13_.jpg","/n/1/n112-19_13_.jpg","","","","No","n112.html","","","","19000.0000","","0.0000","","","13000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N112</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n112-19_13_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n112-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N112","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N112","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N114","0","N114","n114","","No","","","","/n/1/n114-24_16_.jpg","/n/1/n114-24_16_.jpg","/n/1/n114-24_16_.jpg","","","","No","n114.html","","","","24000.0000","","0.0000","","","16000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N114</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n114-24_16_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n114-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N114","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N114","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N115","0","N115","n115","","No","","","","/n/1/n115-21_14_.jpg","/n/1/n115-21_14_.jpg","/n/1/n115-21_14_.jpg","","","","No","n115.html","","","","21000.0000","","0.0000","","","14000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N115</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n115-21_14_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n115-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N115","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N115","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N116","0","N116","n116","","No","","","","/n/1/n116-21_14_.jpg","/n/1/n116-21_14_.jpg","/n/1/n116-21_14_.jpg","","","","No","n116.html","","","","21000.0000","","0.0000","","","14000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N116</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n116-21_14_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n116-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N116","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N116","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N117","0","N117","n117","","No","","","","/n/1/n117-21_14_.jpg","/n/1/n117-21_14_.jpg","/n/1/n117-21_14_.jpg","","","","No","n117.html","","","","21000.0000","","0.0000","","","14000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N117</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n117-21_14_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n117-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N117","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-10-14 14:57:31","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","N117","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N118","0","N118","n118","","No","","","","/n/1/n118-23_15_.jpg","/n/1/n118-23_15_.jpg","/n/1/n118-23_15_.jpg","","","","No","n118.html","","","","23000.0000","","0.0000","","","15000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N118</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n118-23_15_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n118-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N118","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N118","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N119","0","N119","n119","","No","","","","/n/1/n119-23_15_.jpg","/n/1/n119-23_15_.jpg","/n/1/n119-23_15_.jpg","","","","No","n119.html","","","","23000.0000","","0.0000","","","15000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N119</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n119-23_15_.jpg"" width=""400"" height=""auto"" />","","NHẪN N119","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N119","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N163","0","N163","n163","","No","","","","/n/1/n163-24_16_.jpg","/n/1/n163-24_16_.jpg","/n/1/n163-24_16_.jpg","","","","No","n163.html","","","","24000.0000","","0.0000","","","16000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N163</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n163-24_16_.jpg"" width=""400"" height=""auto"" />","","NHẪN N163","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N163","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N166","0","N166","n166","","No","","","","/n/1/n166-21_14_.jpg","/n/1/n166-21_14_.jpg","/n/1/n166-21_14_.jpg","","","","No","n166.html","","","","21000.0000","","0.0000","","","14000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N166</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n166-21_14_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n166-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N166","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N166","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N167","0","N167","n167","","No","","","","/n/1/n167-19_13_.jpg","/n/1/n167-19_13_.jpg","/n/1/n167-19_13_.jpg","","","","No","n167.html","","","","19000.0000","","0.0000","","","13000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N167</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n167-19_13_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n167-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N167","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N167","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N168","0","N168","n168","","No","","","","/n/1/n168-19_13_.jpg","/n/1/n168-19_13_.jpg","/n/1/n168-19_13_.jpg","","","","No","n168.html","","","","19000.0000","","0.0000","","","13000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N168</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n168-19_13_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n168-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N168","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-10-19 08:02:17","0.0000","1","0","1","1","1","0.0000","1","0","0","1","1","N168","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N169","0","N169","n169","","No","","","","/n/1/n169-19_13_.jpg","/n/1/n169-19_13_.jpg","/n/1/n169-19_13_.jpg","","","","No","n169.html","","","","19000.0000","","0.0000","","","13000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N169</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n169-19_13_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n169-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N169","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N169","0","simple","","",""
"admin","base","Nhẫn","simple","105,110,113","N170","0","N170","n170","","No","","","","/n/1/n170-21_14_.jpg","/n/1/n170-21_14_.jpg","/n/1/n170-21_14_.jpg","","","","No","n170.html","","","","21000.0000","","0.0000","","","14000.0000","<h1><font color=""blue"">NHẪN</font></h1>
<h1><font size=""7"" color=""red"">N170</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n170-21_14_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/n/1/n170-a.jpg"" width=""400"" height=""auto"" />","","NHẪN N170","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-12 00:00:00","2013-11-12 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","N170","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC149","0","DC149","dc149"," ","Use config","Use config","","","/d/c/dc149-44-29.jpg","/d/c/dc149-44-29.jpg","/d/c/dc149-44-29.jpg","","Block after Info Column","No layout updates","No","dc149.html","","","","44000.0000","","0.0000","","","29000.0000","<h1><font color=""blue"">DÂY CHUYỀN</font></h1>
<h1><font size=""7"" color=""red"">DC149</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc149-44-29.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc149a.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc149b.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc149c.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc149d.jpg"" width=""400"" height=""auto"" />","","Dây chuyền INOX chữ","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-10-26 00:00:00","2013-11-26 00:00:00","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","DC149","0","simple","","","Chữ: I LOVE YOU, KISS LOVE, KISS ME, HOT GIRL, HONEY"
"admin","base","Cài áo & túi xách","simple","113,115,118","BA018","0","BA018","ba018","","No","","","","/b/a/ba018-430_270_.jpg","/b/a/ba018-430_270_.jpg","/b/a/ba018-430_270_.jpg","","","","No","ba018.html","","","","430000.0000","","0.0000","","","270000.0000","<h1><font color=""blue"">TÚI XÁCH</font></h1>
<h1><font size=""7"" color=""red"">BA018</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/a/ba018-430_270_.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/a/ba018-a.jpg"" width=""400"" height=""auto"" />","","TÚI XÁCH BA018","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-31 00:00:00","2013-11-30 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","BA018","0","simple","","",""
"admin","base","Cài áo & túi xách","simple","113,115,118","BA019","0","BA019","ba019","","No","","","","/b/a/ba019-160_105_.jpg","/b/a/ba019-160_105_.jpg","/b/a/ba019-160_105_.jpg","","","","No","ba019.html","","","","160000.0000","","0.0000","","","105000.0000","<h1><font color=""blue"">TÚI XÁCH</font></h1>
<h1><font size=""7"" color=""red"">BA019</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/a/ba019-160_105_.jpg"" width=""400"" height=""auto"" />","","TÚI XÁCH BA019","","Hiệu lực","None","Catalog, Search","","No","No","2013-10-31 00:00:00","2013-11-30 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","0000-00-00 00:00:00","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","BA019","0","simple","","",""
