"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","url_key","thumbnail","gift_message_available","url_path","custom_design","options_container","image_label","small_image_label","thumbnail_label","page_layout","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","weight","price","cost","special_price","msrp","gia_si","description","meta_keyword","short_description","custom_layout_update","status","tax_class_id","visibility","manufacturer","enable_googlecheckout","is_recurring","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","mau_sac"
"admin","base","Phụ Kiện Tóc","simple","105,113,114,115","KT022","0","KT022","","","/k/t/kt022-10k.jpg","/k/t/kt022-10k.jpg","kt022","/k/t/kt022-10k.jpg","No","kt022.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","10000.0000","","","","5000.0000","<h1><font color=""blue"">PHỤ KIỆN TÓC</font></h1>
<h1><font size=""7"" color=""red"">KT022</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/k/t/kt022-10k.jpg"" width=""400"" height=""auto"" />
","","Phụ kiện tóc KT022","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-06-20 00:00:00","2013-07-11 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-09-13 14:36:07","","1","0","1","1","1","0.0000","1","0","0","1","1","KT022","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT101","0","BT101","","","/b/t/bt101-42k.jpg","/b/t/bt101-42k.jpg","bt101","/b/t/bt101-42k.jpg","No","bt101.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","42000.0000","","","","28000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT101</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt101-42k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt101a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT101","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-03 00:00:00","2013-07-24 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT101","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT102","0","BT102","","","/b/t/bt102-25k.jpg","/b/t/bt102-25k.jpg","bt102","/b/t/bt102-25k.jpg","No","bt102.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","25000.0000","","","","17000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT102</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt102-25k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt102a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT102","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-03 00:00:00","2013-07-24 00:00:00","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT102","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT103","0","BT103","","","/b/t/bt103-40k.jpg","/b/t/bt103-40k.jpg","bt103","/b/t/bt103-40k.jpg","No","bt103.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","40000.0000","","","","26000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT103</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt103-40k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt103a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT103","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-03 00:00:00","2013-07-24 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT103","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT104","0","BT104","","","/b/t/bt104-35k.jpg","/b/t/bt104-35k.jpg","bt104","/b/t/bt104-35k.jpg","No","bt104.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","35000.0000","","","","23000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT104</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt104-35k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt104a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT104","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-03 00:00:00","2013-07-24 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT104","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT105","0","BT105","","","/b/t/bt105-36k.jpg","/b/t/bt105-36k.jpg","bt105","/b/t/bt105-36k.jpg","No","bt105.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","36000.0000","","","","24000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT105</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt105-36k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt105a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT105","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-03 00:00:00","2013-07-24 00:00:00","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT105","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT106","0","BT106","","","/b/t/bt106-40k.jpg","/b/t/bt106-40k.jpg","bt106","/b/t/bt106-40k.jpg","No","bt106.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","40000.0000","","","","26000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT106</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt106-40k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt106a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT106","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-03 00:00:00","2013-07-24 00:00:00","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT106","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT107","0","BT107","","","/b/t/bt107-80k.jpg","/b/t/bt107-80k.jpg","bt107","/b/t/bt107-80k.jpg","No","bt107.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","80000.0000","","","","53000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT107</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt107-80k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt107a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT107","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-03 00:00:00","2013-07-24 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT107","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT108","0","BT108","","","/b/t/bt108-99k.jpg","/b/t/bt108-99k.jpg","bt108","/b/t/bt108-99k.jpg","No","bt108.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","99000.0000","","","","66000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT108</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt108-99k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt108a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT108","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-03 00:00:00","2013-07-24 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT108","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT109","0","BT109","","","/b/t/bt109-42k.jpg","/b/t/bt109-42k.jpg","bt109","/b/t/bt109-42k.jpg","No","bt109.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","42000.0000","","","","28000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT109</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt109-42k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt109a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT109","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-03 00:00:00","2013-07-24 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT109","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT041","0","BT041","","","/b/t/bt041_-_17k.jpg","/b/t/bt041_-_17k.jpg","bt041","/b/t/bt041_-_17k.jpg","No","bt041.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","17000.0000","","","","12000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT041</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt041_-_17k.jpg"" width=""400"" height=""auto"" /> 
","","Bông tai BT041","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT041","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT044","0","BT044","","","/b/t/bt044_-_26k.jpg","/b/t/bt044_-_26k.jpg","bt044","/b/t/bt044_-_26k.jpg","No","bt044.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","26000.0000","","","","18000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT044</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt044a.jpg"" width=""400"" height=""auto"" /> 
","","Bông tai BT044","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT044","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT050","0","BT050","","","/b/t/bt050_-_23k1.jpg","/b/t/bt050_-_23k1.jpg","bt050","/b/t/bt050_-_23k1.jpg","No","bt050.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","23000.0000","","","","16000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT050</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt050_-_23k1.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt050_-_23k.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT050","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT050","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT111","0","BT111","","","/b/t/bt111-19k_.jpg","/b/t/bt111-19k_.jpg","bt111","/b/t/bt111-19k_.jpg","No","bt111.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","19000.0000","","","","13000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT111</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt111-19k_.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt111a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT111","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT111","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT112","0","BT112","","","/b/t/bt112-21k.jpg","/b/t/bt112-21k.jpg","bt112","/b/t/bt112-21k.jpg","No","bt112.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","21000.0000","","","","14000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT112</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt112-21k.jpg"" width=""400"" height=""auto"" /> 
","","Bông tai BT112","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT112","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT113","0","BT113","","","/b/t/bt113-21k.jpg","/b/t/bt113-21k.jpg","bt113","/b/t/bt113-21k.jpg","No","bt113.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","21000.0000","","","","14000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT113</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt113-21k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt113a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT113","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT113","0","simple","","","TRẮNG, HỒNG"
"admin","base","Bông Tai","simple","105,106,113","BT114","0","BT114","","","/b/t/bt114-17k.jpg","/b/t/bt114-17k.jpg","bt114","/b/t/bt114-17k.jpg","No","bt114.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","17000.0000","","","","12000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT114</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt114-17k.jpg"" width=""400"" height=""auto"" /> 
","","Bông tai BT114","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT114","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT115","0","BT115","","","/b/t/bt115-20k.jpg","/b/t/bt115-20k.jpg","bt115","/b/t/bt115-20k.jpg","No","bt115.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","20000.0000","","","","14000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT115</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt115-20k.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT115","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-13 15:44:14","","1","0","1","1","1","0.0000","1","0","0","1","1","BT115","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT116","0","BT116","","","/b/t/bt116-19k.jpg","/b/t/bt116-19k.jpg","bt116","/b/t/bt116-19k.jpg","No","bt116.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","19000.0000","","","","13000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT116</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt116-19k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt116a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT116","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT116","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT117","0","BT117","","","/b/t/bt117-19k.jpg","/b/t/bt117-19k.jpg","bt117","/b/t/bt117-19k.jpg","No","bt117.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","19000.0000","","","","13000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT117</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt117a.jpg"" width=""400"" height=""auto"" /> 
","","Bông tai BT117","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT117","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT120","0","BT120","","","/b/t/bt120-15k.jpg","/b/t/bt120-15k.jpg","bt120","/b/t/bt120-15k.jpg","No","bt120.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","15000.0000","","","","10000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT120</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt120-15k.jpg"" width=""400"" height=""auto"" /> 
","","Bông tai BT120","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-09-12 16:14:53","","1","0","1","1","1","0.0000","1","0","0","1","1","BT120","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT121","0","BT121","","","/b/t/bt121-10k.jpg","/b/t/bt121-10k.jpg","bt121","/b/t/bt121-10k.jpg","No","bt121.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","10000.0000","","","","5000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT121</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt121-10k.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT121","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT121","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC077","0","DC077","","","/d/c/dc077-50k.jpg","/d/c/dc077-50k.jpg","dc077","/d/c/dc077-50k.jpg","No","dc077.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","50000.0000","","","","33000.0000","<h1><font color=""blue"">DÂY CHUYỀN</font></h1>
<h1><font size=""7"" color=""red"">DC077</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc077-50k.jpg"" width=""400"" height=""auto"" /> 
","","Dây chuyền DC077","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-30 09:44:33","","1","0","1","1","1","0.0000","1","0","0","1","1","DC077","0","simple","","",""
"admin","base","Vòng tay","simple","105,112,113","VT022","0","VT022","","","/v/t/vt022-30k.jpg","/v/t/vt022-30k.jpg","vt022","/v/t/vt022-30k.jpg","No","vt022.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","30000.0000","","","","20000.0000","<h1><font color=""blue"">VÒNG TAY</font></h1>
<h1><font size=""7"" color=""red"">VT022</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/v/t/vt022-30k.jpg"" width=""400"" height=""auto"" /> ","","Vòng tay VT022","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","VT022","0","simple","","",""
"admin","base","Vòng tay","simple","105,112,113","VT023","0","VT023","","","/v/t/vt023-25k.jpg","/v/t/vt023-25k.jpg","vt023","/v/t/vt023-25k.jpg","No","vt023.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","25000.0000","","","","17000.0000","<h1><font color=""blue"">VÒNG TAY</font></h1>
<h1><font size=""7"" color=""red"">VT023</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/v/t/vt023-25k.jpg"" width=""400"" height=""auto"" /> 
","","Vòng tay VT023","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-25 16:35:05","","1","0","1","1","1","0.0000","1","0","0","1","1","VT023","0","simple","","",""
"admin","base","Vòng tay","simple","105,112,113","VT024","0","VT024","","","/v/t/vt024-27k.jpg","/v/t/vt024-27k.jpg","vt024","/v/t/vt024-27k.jpg","No","vt024.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","27000.0000","","","","18000.0000","<h1><font color=""blue"">VÒNG TAY</font></h1>
<h1><font size=""7"" color=""red"">VT024</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/v/t/vt024-27k.jpg"" width=""400"" height=""auto"" /> 
","","Vòng tay VT024","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","VT024","0","simple","","",""
"admin","base","Vòng tay","simple","105,112,113","VT025","0","VT025","","","/v/t/vt025-30k.jpg","/v/t/vt025-30k.jpg","vt025","/v/t/vt025-30k.jpg","No","vt025.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","30000.0000","","","","20000.0000","<h1><font color=""blue"">VÒNG TAY</font></h1>
<h1><font size=""7"" color=""red"">VT025</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/v/t/vt025-30k.jpg"" width=""400"" height=""auto"" /> 
","","Vòng tay VT025","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","VT025","0","simple","","",""
"admin","base","Vòng tay","simple","105,112,113","VT026","0","VT026","","","/v/t/vt026-35k.jpg","/v/t/vt026-35k.jpg","vt026","/v/t/vt026-35k.jpg","No","vt026.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","35000.0000","","","","23000.0000","<h1><font color=""blue"">VÒNG TAY</font></h1>
<h1><font size=""7"" color=""red"">VT026</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/v/t/vt026-35k.jpg"" width=""400"" height=""auto"" /> 
","","Vòng tay VT026","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","VT026","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT118","0","BT118","","","/b/t/bt118-21k.jpg","/b/t/bt118-21k.jpg","bt118","/b/t/bt118-21k.jpg","No","bt118.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","21000.0000","","","","14000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT118</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt118a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT118","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT118","0","simple","","","HỒNG, XANH LÁ CÂY"
"admin","base","Bông Tai","simple","105,106,113","BT119","0","BT119","","","/b/t/bt119-21k.jpg","/b/t/bt119-21k.jpg","bt119","/b/t/bt119-21k.jpg","No","bt119.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","21000.0000","","","","14000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT119</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt119-21k.jpg"" width=""400"" height=""auto"" />
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt119a.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT119","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT119","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT122","0","BT122","","","/b/t/bt122-24k.jpg","/b/t/bt122-24k.jpg","bt122","/b/t/bt122-24k.jpg","No","bt122.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","24000.0000","","","","16000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT122</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt122-24k.jpg"" width=""400"" height=""auto"" />
","","Bông tai BT122","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT122","0","simple","","",""
